shell,h2_basis_index,public_actor_support_size,profile_ids,all_referenced_profiles_certified_nonnegative,status_multiset,interpretation
16,79,2,"1104,1110",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,80,4,"4052,4104,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,81,4,"6,7,4093,4104",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,82,2,"1449,1460",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,83,4,"6,7,4100,4104",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,84,2,"1454,1460",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,85,4,"4053,4104,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,86,4,"4062,4104,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,87,2,"1109,1110",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,88,4,"6,7,1103,1110",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,89,4,"975,977,1478,1481",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,90,4,"975,977,1480,1481",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,91,4,"975,977,1481,1482",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,92,6,"624,625,975,992,1481,1499",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,93,4,"975,992,1481,1497",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,94,6,"624,633,975,992,1481,1508",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,95,8,"367,368,624,633,975,992,1481,1509",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,96,8,"367,372,624,633,975,992,1481,1514",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,97,10,"214,218,367,372,624,633,975,992,1481,1518",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,98,14,"41,42,113,115,214,218,367,372,624,633,975,992,1481,1521",True,"{""EXACT_RATIONAL_PASS"": 14}",sum of certified three-level nonnegative shell gaps
16,99,4,"3741,3797,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,100,4,"6,7,1643,1644",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,101,6,"6,7,3728,3768,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,102,6,"6,7,3709,3768,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,103,4,"6,7,3794,3797",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,104,2,"1996,1998",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,105,4,"3745,3797,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,106,4,"3736,3797,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,107,4,"6,7,3768,3783",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,108,2,"1994,1995",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,109,2,"3768,3780",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,110,2,"1993,1994",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,111,4,"6,7,3768,3776",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,112,6,"6,7,3725,3768,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,113,2,"3797,3798",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,114,4,"1962,1964,1994,1998",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,115,2,"3764,3768",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,116,2,"1951,1964",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,117,6,"6,7,3721,3768,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,118,6,"6,7,3710,3768,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,119,6,"6,7,3719,3768,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,120,2,"3762,3768",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,121,2,"1948,1964",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,122,6,"6,7,3722,3768,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,123,4,"6,7,3791,3797",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,124,4,"1964,1966,1994,1998",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,125,4,"3740,3797,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,126,4,"1459,1460,2031,2033",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,127,4,"1451,1460,2029,2031",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,128,4,"1452,1460,2031,2032",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,129,2,"2030,2031",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,130,4,"1964,1994,2003,2031",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,131,4,"1964,1994,2007,2031",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,132,4,"1460,1481,2031,2051",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,133,6,"975,977,1460,1481,2031,2049",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,134,6,"1460,1481,1964,1994,2031,2037",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,135,8,"975,977,1460,1481,1964,1994,2031,2034",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,136,6,"975,992,1460,1481,2031,2060",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,137,8,"975,992,1460,1481,1964,1994,2031,2052",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,138,8,"975,992,1460,1481,1964,1994,2031,2053",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,139,8,"624,633,975,992,1460,1481,2031,2066",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,140,12,"367,368,624,633,975,992,1460,1481,1964,1994,2031,2063",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
16,141,10,"624,633,975,992,1460,1481,1964,1994,2031,2062",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,142,8,"624,639,975,992,1460,1481,2031,2070",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,143,12,"367,372,624,633,975,992,1460,1481,1964,1994,2031,2068",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
16,144,8,"624,643,975,992,1460,1481,2031,2073",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,145,14,"214,218,367,372,624,633,975,992,1460,1481,1964,1994,2031,2072",True,"{""EXACT_RATIONAL_PASS"": 14}",sum of certified three-level nonnegative shell gaps
16,146,4,"3311,3378,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,147,4,"6,7,2241,2242",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,148,2,"2240,2242",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,149,4,"6,7,3335,3368",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,150,4,"6,7,3314,3326",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,151,4,"2559,2561,2566,2567",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,152,4,"3269,3326,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,153,2,"3331,3368",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,154,2,"2554,2561",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,155,2,"3344,3368",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,156,2,"2558,2561",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,157,2,"3352,3368",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,158,2,"2556,2561",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,159,6,"6,7,3285,3368,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,160,6,"6,7,3295,3368,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,161,6,"6,7,3296,3368,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,162,4,"6,7,3357,3368",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,163,2,"2560,2561",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,164,2,"3316,3326",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,165,4,"3270,3326,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,166,4,"3236,3326,4586,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,167,2,"3329,3368",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,168,4,"2534,2551,2566,2567",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,169,6,"6,7,3279,3368,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,170,6,"6,7,3275,3368,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,171,6,"6,7,3281,3368,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,172,6,"6,7,3282,3368,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,173,6,"6,7,3246,3368,4586,4590",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,174,4,"1994,1998,2611,2612",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,175,6,"1994,1998,2561,2566,2604,2612",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,176,6,"1994,1998,2561,2566,2603,2612",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,177,6,"1994,1998,2551,2567,2600,2612",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,178,6,"1459,1460,1998,2031,2612,2641",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,179,4,"1998,2031,2612,2640",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,180,6,"1998,2031,2561,2566,2612,2636",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,181,8,"1452,1460,1998,2031,2561,2566,2612,2638",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,182,8,"1451,1460,1998,2031,2561,2566,2612,2634",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,183,6,"1998,2031,2561,2566,2612,2637",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,184,8,"1451,1460,1998,2031,2551,2567,2612,2632",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,185,6,"1998,2031,2551,2567,2612,2618",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,186,6,"1460,1481,1998,2031,2612,2654",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,187,10,"975,977,1460,1481,1998,2031,2561,2566,2612,2651",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,188,8,"1460,1481,1998,2031,2561,2566,2612,2653",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,189,10,"975,977,1460,1481,1998,2031,2551,2567,2612,2650",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,190,10,"624,625,975,992,1460,1481,1998,2031,2612,2662",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,191,10,"975,992,1460,1481,1998,2031,2561,2566,2612,2660",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,192,10,"975,992,1460,1481,1998,2031,2551,2567,2612,2659",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,193,10,"624,634,975,992,1460,1481,1998,2031,2612,2667",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,194,12,"624,633,975,992,1460,1481,1998,2031,2561,2566,2612,2665",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
16,195,14,"367,368,624,633,975,992,1460,1481,1998,2031,2551,2567,2612,2664",True,"{""EXACT_RATIONAL_PASS"": 14}",sum of certified three-level nonnegative shell gaps
16,196,10,"624,640,975,992,1460,1481,1998,2031,2612,2670",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,197,12,"624,639,975,992,1460,1481,1998,2031,2561,2566,2612,2669",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
16,198,14,"367,372,624,633,975,992,1460,1481,1998,2031,2551,2567,2612,2668",True,"{""EXACT_RATIONAL_PASS"": 14}",sum of certified three-level nonnegative shell gaps
16,199,4,"2769,2845,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,200,4,"6,7,2844,2845",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,201,2,"3077,3079",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,202,4,"6,7,2846,2849",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,203,4,"6,7,2810,2816",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,204,2,"3076,3078",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,205,4,"6,7,2787,2810",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,206,6,"6,7,2742,2810,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,207,4,"6,7,2810,2814",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,208,2,"3061,3062",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,209,4,"6,7,2826,2845",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,210,4,"3050,3061,3076,3079",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,211,4,"2768,2845,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,212,4,"2764,2845,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,213,4,"6,7,2819,2845",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,214,4,"3048,3061,3076,3079",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,215,4,"6,7,2836,2845",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,216,4,"3058,3061,3076,3079",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,217,4,"2566,2568,3127,3128",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,218,2,"3126,3127",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,219,4,"2566,2567,3125,3127",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,220,4,"3061,3076,3108,3127",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,221,4,"3061,3076,3110,3127",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,222,4,"3061,3076,3115,3127",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,223,4,"2566,2612,3127,3159",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,224,6,"1994,1998,2566,2612,3127,3157",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,225,4,"2566,2612,3127,3158",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,226,8,"1994,1998,2566,2612,3061,3076,3127,3144",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,227,8,"1994,1998,2566,2612,3061,3076,3127,3150",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,228,6,"2566,2612,3061,3076,3127,3152",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,229,6,"1998,2031,2566,2612,3127,3175",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,230,8,"1459,1460,1998,2031,2566,2612,3127,3176",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,231,8,"1998,2031,2566,2612,3061,3076,3127,3170",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,232,8,"1460,1481,1998,2031,2566,2612,3127,3184",True,"{""EXACT_RATIONAL_PASS"": 8}",sum of certified three-level nonnegative shell gaps
16,233,10,"1460,1481,1998,2031,2566,2612,3061,3076,3127,3182",True,"{""EXACT_RATIONAL_PASS"": 10}",sum of certified three-level nonnegative shell gaps
16,234,12,"624,625,975,992,1460,1481,1998,2031,2566,2612,3127,3189",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
16,235,12,"975,992,1460,1481,1998,2031,2566,2612,3061,3076,3127,3187",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
16,236,12,"624,634,975,992,1460,1481,1998,2031,2566,2612,3127,3192",True,"{""EXACT_RATIONAL_PASS"": 12}",sum of certified three-level nonnegative shell gaps
16,237,14,"624,633,975,992,1460,1481,1998,2031,2566,2612,3061,3076,3127,3191",True,"{""EXACT_RATIONAL_PASS"": 14}",sum of certified three-level nonnegative shell gaps
16,238,4,"2157,2210,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,239,4,"6,7,2195,2210",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,240,2,"3505,3509",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,241,4,"6,7,2210,2225",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,242,2,"3508,3509",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,243,2,"2210,2214",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,244,2,"3506,3509",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,245,4,"6,7,2210,2218",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,246,2,"3504,3509",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,247,4,"6,7,2203,2210",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,248,2,"3509,3513",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,249,2,"2210,2219",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,250,2,"3509,3510",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,251,4,"6,7,3371,3374",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,252,2,"2206,2210",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,253,4,"2140,2210,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,254,4,"6,7,2229,2238",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,255,4,"3492,3493,3507,3509",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,256,4,"6,7,2197,2210",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,257,2,"3465,3493",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,258,4,"2144,2210,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,259,4,"2152,2210,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,260,2,"2231,2238",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,261,4,"3493,3495,3507,3509",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,262,6,"6,7,2165,2238,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,263,4,"6,7,2179,2210",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,264,2,"3487,3493",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,265,4,"2139,2210,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,266,4,"2137,2210,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,267,4,"6,7,2184,2210",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,268,2,"3475,3493",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,269,4,"6,7,2210,2220",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,270,2,"3489,3493",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,271,4,"2162,2210,4588,4590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,272,2,"2188,2210",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,273,2,"3493,3494",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,274,4,"3076,3079,3557,3560",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,275,2,"3557,3561",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,276,2,"3555,3557",True,"{""EXACT_RATIONAL_PASS"": 2}",sum of certified three-level nonnegative shell gaps
16,277,4,"3076,3079,3556,3557",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,278,4,"3076,3079,3557,3558",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,279,6,"3076,3079,3493,3509,3538,3557",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,280,4,"3493,3509,3531,3557",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,281,6,"3076,3079,3493,3509,3540,3557",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,282,4,"3493,3509,3542,3557",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,283,4,"3076,3127,3557,3594",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,284,6,"2566,2567,3076,3127,3557,3595",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,285,4,"3076,3127,3557,3590",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,286,4,"3076,3127,3557,3593",True,"{""EXACT_RATIONAL_PASS"": 4}",sum of certified three-level nonnegative shell gaps
16,287,6,"2566,2568,3076,3127,3557,3591",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,288,6,"3076,3127,3493,3509,3557,3579",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
16,289,6,"3076,3127,3493,3509,3557,3574",True,"{""EXACT_RATIONAL_PASS"": 6}",sum of certified three-level nonnegative shell gaps
